layer1,layer2,layer3,activation_function_layer1,activation_function_layer2,activation_function_layer3,dropout_layer1,dropout_layer2,dropout_layer3,layer1_regularizer,layer2_regularizer,layer3_regularizer,optimizer,autoencoder,balanced,formula,scaled,model_id,training_AUC,cutoff,training_AUC2,training_AUC_lower95CI,training_AUC_upper95CI,training_Accuracy,training_Sensitivity,training_Specificity,training_PPV,training_NPV,training_F1,test_Accuracy,test_Sensitivity,test_Specificity,test_PPV,test_NPV,test_F1,valid_Accuracy,valid_Sensitivity,valid_Specificity,valid_PPV,valid_NPV,valid_F1,name,worth_saving,training_time,metaindex,metaindex2
3,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,92-SMOTE-1662049505,0.903066019265408,0.601191222667694,0.903066019265408,0.874527305248106,0.93160473328271,0.842920353982301,0.792035398230089,0.893805309734513,0.881773399014778,0.811244979919679,0.834498834498835,0.853846153846154,0.84,0.872727272727273,0.9,0.8,0.868965517241379,0.871212121212121,0.877551020408163,0.867469879518072,0.796296296296296,0.923076923076923,0.83495145631068,deeplearning_92-SMOTE-1662049505,TRUE,1.19990119934082,0.855834905645437,0.855992876346859
7,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,708-SMOTE-1662056693,0.897192419140105,0.591694369912148,0.897192419140105,0.868594294623414,0.925790543656796,0.816371681415929,0.792035398230089,0.84070796460177,0.832558139534884,0.80168776371308,0.811791383219955,0.876923076923077,0.866666666666667,0.890909090909091,0.915492957746479,0.830508474576271,0.89041095890411,0.876923076923077,0.866666666666667,0.890909090909091,0.915492957746479,0.830508474576271,0.89041095890411,deeplearning_708-SMOTE-1662056693,TRUE,5.76375469764074,0.85576531857759,0.856739278420694
9,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,89-SMOTE-1662049472,0.945649620173859,0.579040288925171,0.945649620173859,0.927360686262396,0.963938554085321,0.873893805309734,0.827433628318584,0.920353982300885,0.91219512195122,0.842105263157895,0.867749419953596,0.869230769230769,0.826666666666667,0.927272727272727,0.939393939393939,0.796875,0.879432624113475,0.825757575757576,0.857142857142857,0.807228915662651,0.724137931034483,0.905405405405405,0.785046728971963,deeplearning_89-SMOTE-1662049472,TRUE,55.1742424964905,0.855735673260963,0.85629405009936
8,0,0,selu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,106-SMOTE-1662049627,0.939149502701856,0.450807958841324,0.939149502701856,0.919356542010582,0.95894246339313,0.865044247787611,0.858407079646018,0.871681415929204,0.869955156950673,0.860262008733625,0.864142538975501,0.861538461538462,0.866666666666667,0.854545454545455,0.89041095890411,0.824561403508772,0.878378378378378,0.840909090909091,0.918367346938776,0.795180722891566,0.725806451612903,0.942857142857143,0.810810810810811,deeplearning_106-SMOTE-1662049627,TRUE,1.84861230452855,0.855697045723321,0.855830600078388
4,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,282-SMOTE-1662051241,0.899776803195239,0.641143321990967,0.899776803195239,0.870963672794401,0.928589933596076,0.834070796460177,0.800884955752212,0.867256637168142,0.85781990521327,0.813278008298755,0.82837528604119,0.861538461538462,0.853333333333333,0.872727272727273,0.901408450704225,0.813559322033898,0.876712328767123,0.871212121212121,0.877551020408163,0.867469879518072,0.796296296296296,0.923076923076923,0.83495145631068,deeplearning_282-SMOTE-1662051241,TRUE,2.66759206056595,0.855315081873693,0.855607126403587
7,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,87-SMOTE-1662049469,0.934900931944553,0.491097360849381,0.934900931944553,0.91338481031888,0.956417053570227,0.871681415929204,0.836283185840708,0.907079646017699,0.9,0.847107438016529,0.86697247706422,0.853846153846154,0.84,0.872727272727273,0.9,0.8,0.868965517241379,0.840909090909091,0.857142857142857,0.831325301204819,0.75,0.907894736842105,0.8,deeplearning_87-SMOTE-1662049469,TRUE,41.5423338413239,0.85529335071708,0.855478886894816
2,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,46-SMOTE-1662049133,0.900931944553215,0.55584442615509,0.900931944553215,0.872149972276567,0.929713916829862,0.84070796460177,0.809734513274336,0.871681415929204,0.863207547169811,0.820833333333333,0.835616438356164,0.869230769230769,0.866666666666667,0.872727272727273,0.902777777777778,0.827586206896552,0.884353741496599,0.856060606060606,0.877551020408163,0.843373493975904,0.767857142857143,0.921052631578947,0.819047619047619,deeplearning_46-SMOTE-1662049133,TRUE,48.8648569583893,0.855174061977217,0.855333113297715
2,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,64-SMOTE-1662049284,0.906746808677265,0.642896890640259,0.906746808677265,0.879134789694222,0.934358827660309,0.838495575221239,0.783185840707965,0.893805309734513,0.880597014925373,0.804780876494024,0.82903981264637,0.853846153846154,0.826666666666667,0.890909090909091,0.911764705882353,0.790322580645161,0.867132867132867,0.871212121212121,0.877551020408163,0.867469879518072,0.796296296296296,0.923076923076923,0.83495145631068,deeplearning_64-SMOTE-1662049284,TRUE,1.70913826624552,0.854309139276393,0.854517950093171
10,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,144-SMOTE-1662049919,0.939247396037278,0.609646320343018,0.939247396037278,0.919227932682707,0.959266859391849,0.860619469026549,0.805309734513274,0.915929203539823,0.90547263681592,0.824701195219124,0.852459016393443,0.861538461538462,0.826666666666667,0.909090909090909,0.925373134328358,0.793650793650794,0.873239436619718,0.840909090909091,0.857142857142857,0.831325301204819,0.75,0.907894736842105,0.8,deeplearning_144-SMOTE-1662049919,TRUE,47.4805235862732,0.854248856685103,0.854355673824701
2,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,145-SMOTE-1662049920,0.902184979246613,0.520076811313629,0.902184979246613,0.873623708640453,0.930746249852773,0.845132743362832,0.800884955752212,0.889380530973451,0.878640776699029,0.817073170731707,0.837962962962963,0.846153846153846,0.826666666666667,0.872727272727273,0.898550724637681,0.786885245901639,0.861111111111111,0.871212121212121,0.877551020408163,0.867469879518072,0.796296296296296,0.923076923076923,0.83495145631068,deeplearning_145-SMOTE-1662049920,TRUE,1.19681975841522,0.853997622433483,0.8541662369096
4,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,30-SMOTE-1662049023,0.939404025373953,0.424689084291458,0.939404025373953,0.919339939410529,0.959468111337376,0.860619469026549,0.853982300884956,0.867256637168142,0.865470852017937,0.85589519650655,0.859688195991091,0.876923076923077,0.866666666666667,0.890909090909091,0.915492957746479,0.830508474576271,0.89041095890411,0.825757575757576,0.897959183673469,0.783132530120482,0.709677419354839,0.928571428571428,0.792792792792793,deeplearning_30-SMOTE-1662049023,TRUE,1.64385154247284,0.853894695635246,0.854433373902401
8,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,286-SMOTE-1662051277,0.900383741874853,0.645623743534088,0.900383741874853,0.871720479501134,0.929047004248573,0.836283185840708,0.792035398230089,0.880530973451327,0.868932038834952,0.808943089430894,0.828703703703704,0.861538461538462,0.866666666666667,0.854545454545455,0.89041095890411,0.824561403508772,0.878378378378378,0.863636363636364,0.877551020408163,0.855421686746988,0.781818181818182,0.922077922077922,0.826923076923077,deeplearning_286-SMOTE-1662051277,TRUE,2.20883156855901,0.853636552728282,0.853819337005178
7,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,24-SMOTE-1662049005,0.927578510455008,0.435349613428116,0.927578510455008,0.905090581419031,0.950066439490985,0.858407079646018,0.853982300884956,0.86283185840708,0.861607142857143,0.855263157894737,0.857777777777778,0.846153846153846,0.866666666666667,0.818181818181818,0.866666666666667,0.818181818181818,0.866666666666667,0.856060606060606,0.877551020408163,0.843373493975904,0.767857142857143,0.921052631578947,0.819047619047619,deeplearning_24-SMOTE-1662049005,TRUE,1.12817754348119,0.853507347874921,0.853540510620157
9,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,269-SMOTE-1662051135,0.912600830135484,0.501803800463677,0.912600830135484,0.886924257839397,0.938277402431572,0.842920353982301,0.836283185840708,0.849557522123894,0.847533632286996,0.838427947598253,0.841870824053452,0.861538461538462,0.866666666666667,0.854545454545455,0.89041095890411,0.824561403508772,0.878378378378378,0.856060606060606,0.897959183673469,0.831325301204819,0.758620689655173,0.932432432432432,0.822429906542056,deeplearning_269-SMOTE-1662051135,TRUE,1.43283902406693,0.853434662886474,0.853506473860456
6,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,68-SMOTE-1662049307,0.937367843997181,0.533945620059967,0.937367843997181,0.91578348183589,0.958952206158472,0.873893805309734,0.849557522123894,0.898230088495575,0.893023255813954,0.856540084388186,0.870748299319728,0.846153846153846,0.84,0.854545454545455,0.887323943661972,0.796610169491525,0.863013698630137,0.840909090909091,0.897959183673469,0.807228915662651,0.733333333333333,0.930555555555556,0.807339449541285,deeplearning_68-SMOTE-1662049307,TRUE,1.9086817185084,0.853409515181221,0.853652247457557
9,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,143-SMOTE-1662049918,0.937485315999687,0.332455784082413,0.937485315999687,0.916456917190192,0.958513714809181,0.865044247787611,0.86283185840708,0.867256637168142,0.866666666666667,0.863436123348018,0.864745011086475,0.853846153846154,0.88,0.818181818181818,0.868421052631579,0.833333333333333,0.874172185430464,0.840909090909091,0.918367346938776,0.795180722891566,0.725806451612903,0.942857142857143,0.810810810810811,deeplearning_143-SMOTE-1662049918,TRUE,34.786438703537,0.853152397551994,0.853266497514285
6,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,113-SMOTE-1662049664,0.932845171900697,0.646150887012482,0.932845171900697,0.911371739341569,0.954318604459825,0.865044247787611,0.800884955752212,0.929203539823009,0.918781725888325,0.823529411764706,0.855791962174941,0.846153846153846,0.813333333333333,0.890909090909091,0.91044776119403,0.777777777777778,0.859154929577465,0.848484848484848,0.795918367346939,0.879518072289157,0.795918367346939,0.879518072289157,0.795918367346939,deeplearning_113-SMOTE-1662049664,TRUE,37.8560810089111,0.853145300881048,0.853227647475435
2,0,0,selu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,316-SMOTE-1662051622,0.915752995536064,0.463340640068054,0.915752995536064,0.891542319718892,0.939963671353236,0.84070796460177,0.827433628318584,0.853982300884956,0.85,0.831896551724138,0.838565022421525,0.861538461538462,0.866666666666667,0.854545454545455,0.89041095890411,0.824561403508772,0.878378378378378,0.856060606060606,0.918367346938776,0.819277108433735,0.75,0.944444444444444,0.825688073394496,deeplearning_316-SMOTE-1662051622,TRUE,1.80789193709691,0.852677370443374,0.852769010733613
7,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,96-SMOTE-1662049526,0.906335656668494,0.633496522903442,0.906335656668494,0.878956729448044,0.933714583888943,0.84070796460177,0.805309734513274,0.876106194690266,0.866666666666667,0.818181818181818,0.834862385321101,0.853846153846154,0.853333333333333,0.854545454545455,0.888888888888889,0.810344827586207,0.870748299319728,0.863636363636364,0.857142857142857,0.867469879518072,0.792452830188679,0.911392405063291,0.823529411764706,deeplearning_96-SMOTE-1662049526,TRUE,48.9785482883453,0.852626472252918,0.852730160694763
7,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,114-SMOTE-1662049669,0.92326141436291,0.381560504436493,0.92326141436291,0.899636826086677,0.946886002639143,0.853982300884956,0.853982300884956,0.853982300884956,0.853982300884956,0.853982300884956,0.853982300884956,0.853846153846154,0.88,0.818181818181818,0.868421052631579,0.833333333333333,0.874172185430464,0.848484848484848,0.918367346938776,0.807228915662651,0.737704918032787,0.943661971830986,0.818181818181818,deeplearning_114-SMOTE-1662049669,TRUE,31.6537325382233,0.852096726766157,0.852104434405319
4,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,246-SMOTE-1662050808,0.929967107839298,0.702777028083801,0.929967107839298,0.907786558609525,0.952147657069072,0.853982300884956,0.765486725663717,0.942477876106195,0.93010752688172,0.800751879699248,0.839805825242718,0.853846153846154,0.786666666666667,0.945454545454546,0.951612903225806,0.764705882352941,0.861313868613139,0.848484848484848,0.795918367346939,0.879518072289157,0.795918367346939,0.879518072289157,0.795918367346939,deeplearning_246-SMOTE-1662050808,TRUE,2.14947643280029,0.852096726766157,0.852104434405319
2,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,190-SMOTE-1662050319,0.915224371524787,0.465232953429222,0.915224371524786,0.890804331405819,0.939644411643754,0.838495575221239,0.800884955752212,0.876106194690266,0.866028708133971,0.814814814814815,0.832183908045977,0.861538461538462,0.853333333333333,0.872727272727273,0.901408450704225,0.813559322033898,0.876712328767123,0.856060606060606,0.877551020408163,0.843373493975904,0.767857142857143,0.921052631578947,0.819047619047619,deeplearning_190-SMOTE-1662050319,TRUE,54.4636969566345,0.851917435145655,0.852031547606769
9,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,251-SMOTE-1662050956,0.931983710548986,0.700363993644714,0.931983710548986,0.910078689694895,0.953888731403076,0.860619469026549,0.778761061946903,0.942477876106195,0.931216931216931,0.809885931558936,0.848192771084337,0.853846153846154,0.8,0.927272727272727,0.9375,0.772727272727273,0.863309352517986,0.840909090909091,0.755102040816326,0.891566265060241,0.804347826086957,0.86046511627907,0.778947368421053,deeplearning_251-SMOTE-1662050956,TRUE,2.25830837488174,0.851712801630614,0.851791571260598
6,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,167-SMOTE-1662050135,0.928224606468792,0.629826903343201,0.928224606468792,0.904436831832897,0.952012381104686,0.860619469026549,0.805309734513274,0.915929203539823,0.90547263681592,0.824701195219124,0.852459016393443,0.846153846153846,0.786666666666667,0.927272727272727,0.936507936507937,0.761194029850746,0.855072463768116,0.848484848484848,0.816326530612245,0.867469879518072,0.784313725490196,0.888888888888889,0.8,deeplearning_167-SMOTE-1662050135,TRUE,38.8768565654755,0.851705728888984,0.851752721221748
7,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,159-SMOTE-1662050085,0.915322264860208,0.515823721885681,0.915322264860208,0.890055728806995,0.940588800913422,0.845132743362832,0.836283185840708,0.853982300884956,0.851351351351351,0.839130434782609,0.84375,0.861538461538462,0.866666666666667,0.854545454545455,0.89041095890411,0.824561403508772,0.878378378378378,0.848484848484848,0.918367346938776,0.807228915662651,0.737704918032787,0.943661971830986,0.818181818181818,deeplearning_159-SMOTE-1662050085,TRUE,42.1538841724396,0.851660164025798,0.851718684462047
2,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,91-SMOTE-1662049479,0.912639987469653,0.501417934894562,0.912639987469653,0.885363271641793,0.939916703297513,0.860619469026549,0.831858407079646,0.889380530973451,0.882629107981221,0.841004184100418,0.856492027334852,0.861538461538462,0.866666666666667,0.854545454545455,0.89041095890411,0.824561403508772,0.878378378378378,0.833333333333333,0.857142857142857,0.819277108433735,0.736842105263158,0.906666666666666,0.792452830188679,deeplearning_91-SMOTE-1662049479,TRUE,1.87837335268656,0.8516272293446,0.851830421299448
4,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,165-SMOTE-1662050119,0.944102905474195,0.349148437380791,0.944102905474195,0.925387202469138,0.962818608479253,0.86283185840708,0.880530973451327,0.845132743362832,0.85042735042735,0.876146788990826,0.865217391304348,0.884615384615385,0.88,0.890909090909091,0.916666666666666,0.844827586206897,0.897959183673469,0.810606060606061,0.897959183673469,0.759036144578313,0.6875,0.926470588235294,0.778761061946903,deeplearning_165-SMOTE-1662050119,TRUE,1.47734045187632,0.85153392449027,0.852684434542842
4,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,201-SMOTE-1662050374,0.919884094290861,0.559103339910507,0.919884094290861,0.895189233477902,0.94457895510382,0.851769911504425,0.827433628318584,0.876106194690266,0.869767441860465,0.835443037974684,0.848072562358277,0.853846153846154,0.853333333333333,0.854545454545455,0.888888888888889,0.810344827586207,0.870748299319728,0.848484848484848,0.918367346938776,0.807228915662651,0.737704918032787,0.943661971830986,0.818181818181818,deeplearning_201-SMOTE-1662050374,TRUE,2.80123818715413,0.851361244984253,0.851366971278476
5,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,130-SMOTE-1662049828,0.926971571775393,0.545766234397888,0.926971571775393,0.904445069305307,0.94949807424548,0.851769911504425,0.81858407079646,0.88495575221239,0.876777251184834,0.829875518672199,0.846681922196796,0.861538461538462,0.853333333333333,0.872727272727273,0.901408450704225,0.813559322033898,0.876712328767123,0.840909090909091,0.836734693877551,0.843373493975904,0.759259259259259,0.897435897435898,0.796116504854369,deeplearning_130-SMOTE-1662049828,TRUE,56.6471464633942,0.851322378463447,0.851405821317326
4,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,111-SMOTE-1662049654,0.927421881118334,0.740615367889404,0.927421881118334,0.904262334120988,0.950581428115679,0.851769911504425,0.774336283185841,0.929203539823009,0.916230366492147,0.804597701149425,0.839328537170264,0.846153846153846,0.773333333333333,0.945454545454546,0.950819672131147,0.753623188405797,0.852941176470588,0.856060606060606,0.795918367346939,0.891566265060241,0.8125,0.880952380952381,0.804123711340206,deeplearning_111-SMOTE-1662049654,TRUE,43.9620759487152,0.851308777582822,0.851328121239626
9,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,8-SMOTE-1662048834,0.939110345367687,0.549044698476791,0.939110345367687,0.918692591443196,0.959528099292179,0.867256637168142,0.831858407079646,0.902654867256637,0.895238095238095,0.84297520661157,0.862385321100918,0.846153846153846,0.826666666666667,0.872727272727273,0.898550724637681,0.786885245901639,0.861111111111111,0.840909090909091,0.857142857142857,0.831325301204819,0.75,0.907894736842105,0.8,deeplearning_8-SMOTE-1662048834,TRUE,46.9912936687469,0.851288764308734,0.851439858077026
7,0,0,selu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,105-SMOTE-1662049622,0.894980029759574,0.692558467388153,0.894980029759574,0.865031863236334,0.924928196282814,0.829646017699115,0.769911504424779,0.889380530973451,0.874371859296483,0.794466403162055,0.818823529411765,0.853846153846154,0.826666666666667,0.890909090909091,0.911764705882353,0.790322580645161,0.867132867132867,0.871212121212121,0.857142857142857,0.879518072289157,0.807692307692308,0.9125,0.831683168316832,deeplearning_105-SMOTE-1662049622,TRUE,21.8354887962341,0.851225480171637,0.851568097585797
2,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,262-SMOTE-1662051091,0.900834051217793,0.555455148220062,0.900834051217793,0.872329216687062,0.929338885748524,0.836283185840708,0.827433628318584,0.845132743362832,0.842342342342342,0.830434782608696,0.834821428571429,0.861538461538462,0.88,0.836363636363636,0.88,0.836363636363636,0.88,0.856060606060606,0.918367346938776,0.819277108433735,0.75,0.944444444444444,0.825688073394496,deeplearning_262-SMOTE-1662051091,TRUE,1.4083681344986,0.851154843134292,0.851294084479925
10,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,45-SMOTE-1662049125,0.929790899835539,0.496745020151138,0.929790899835539,0.906707113868309,0.95287468580277,0.865044247787611,0.849557522123894,0.880530973451327,0.876712328767123,0.854077253218884,0.862921348314607,0.846153846153846,0.853333333333333,0.836363636363636,0.876712328767123,0.807017543859649,0.864864864864865,0.840909090909091,0.877551020408163,0.819277108433735,0.741379310344828,0.918918918918919,0.803738317757009,deeplearning_45-SMOTE-1662049125,TRUE,2.46706799666087,0.850576985777127,0.850702394950183
