hsa.miR.19b.3p,hsa.miR.1273h.3p,hsa.miR.4433a.3p,hsa.miR.485.3p,hsa.let.7b.5p,hsa.miR.134.5p,hsa.miR.106b.5p,hsa.miR.182.5p,hsa.miR.17.5p,hsa.miR.1304.3p,hsa.miR.30d.5p,hsa.miR.20b.5p,hsa.miR.421,hsa.miR.4433b.5p,hsa.miR.320b,hsa.miR.375.3p,hsa.miR.500a.3p,hsa.miR.139.3p,hsa.miR.493.5p,Class,PredictedProbability,PredictedClass
9.221461212,5.275776954,6.393698476,6.973768219,14.71971291,6.331081127,4.70948573,9.775511023,7.600016134,4.960339375,13.89344132,7.668782587,6.209213352,6.393698476,9.105874539,7.73757214,4.061073798,6.89502293,3.551285688,Case,0.522966686916978,Case
10.06998663,5.436028905,8.079391781,6.502302124,14.79201993,6.874003216,3.42364518,8.35519783,7.191373028,3.089226141,12.30047963,7.894339113,5.385843148,8.079391781,10.18267241,9.527837216,5.411154236,8.051493494,-1.434335815,Case,0.833792680527863,Case
8.394728723,5.954496976,8.812031331,8.408975333,14.66563718,8.507597121,4.145846414,8.177814143,8.924068217,5.494741557,10.47060721,7.217747209,6.635479824,8.812031331,7.771807917,5.04728258,3.462320079,8.981757781,5.571055719,Case,0.881324924922154,Case
9.930644344,1.659181316,7.574064703,9.837431182,15.13106818,9.132210538,4.466536238,9.933753602,8.187960982,4.466536238,11.66900993,7.975085623,6.051498739,7.574064703,9.425157997,9.380280505,2.881573738,8.198340127,6.004956153,Case,0.838847186955042,Case
9.692719578,-0.251260336,8.500283723,5.581629678,14.79820537,4.793133783,4.95819303,8.926159202,8.204066884,-0.251260336,12.09109217,8.252565402,6.49020665,8.500283723,9.89467181,7.991913647,6.224473095,6.804022099,3.208171283,Case,0.826800558119126,Case
9.258331931,4.028501178,8.252248879,8.376763421,15.10942387,7.018978404,5.757853588,9.237954544,8.456530698,3.240005283,11.6742544,7.830422214,6.155613096,8.252248879,10.09911647,8.16859095,3.68746426,8.413568862,2.10250176,Case,0.914266026089764,Case
10.57774707,3.964018987,6.686485012,8.085034388,14.91224019,7.588509852,5.011324702,9.598225007,8.017130324,3.51656001,12.36176492,8.495920244,6.165652848,6.686485012,9.817016575,9.349450024,6.285947082,6.596287203,5.939771441,Case,0.675771377810181,Case
11.19886012,3.466508332,6.343825812,4.36921113,15.94315549,4.36921113,7.097764485,10.85994542,9.576849785,3.030409217,12.52261587,10.31090709,7.287242283,6.343825812,8.383815543,4.77583639,4.77583639,7.454699029,-1.057053624,Control,0.0176187607914622,Control
9.136730615,5.655857275,8.752277892,9.142798742,15.17791949,8.403813274,5.722199769,9.157858326,7.701793559,4.200662649,11.72447751,7.82766692,6.257693594,8.752277892,10.43690836,9.102891867,4.001353841,8.510908939,5.689409834,Case,0.948127855248052,Case
9.750207747,0.083096205,7.263005295,7.748432122,14.85515298,7.094323461,3.542527824,9.407276752,7.159911802,4.606658161,12.11065669,7.922299993,4.9410772,7.263005295,10.19292686,9.498837974,3.783535923,8.237914314,4.837983707,Case,0.903353966776874,Case
9.312811058,5.118696591,8.288621593,9.183849271,14.3995682,8.202464949,0.595134635,8.15737706,4.682597477,0.595134635,11.83532969,7.164990244,5.350022137,8.288621593,10.04840527,9.074914899,6.267559977,7.004525571,4.502025231,Case,0.958368666432775,Case
9.962032743,4.839522954,7.180248645,8.386543883,15.08657497,7.073692543,5.283825048,8.893204076,8.20110725,4.335050371,12.32201686,8.600529136,5.676969941,7.180248645,9.765989088,8.981588151,5.058532736,8.050892674,3.663673119,Case,0.656446991142065,Case
9.819021428,4.612754579,7.26013958,7.080193776,15.20877315,6.398924171,5.892862498,9.218423063,8.413786503,3.521606691,12.183075,8.774477767,5.96382902,7.26013958,9.587695881,8.829351979,4.928782072,7.674001768,2.457476354,Case,0.625574809396188,Case
9.102231607,5.051228703,8.462161804,8.078296946,15.01153786,7.490650361,4.650690773,9.933130579,7.264222426,4.399152007,11.98875857,8.151492827,6.196659143,8.462161804,9.753348905,7.686314683,4.254762097,7.390538876,0.006834584,Case,0.879783110029791,Case
9.515756408,6.365347871,8.849575948,9.577881016,15.2930156,8.665641895,4.109008117,8.854364982,7.809447835,4.398514734,11.7339863,7.733498982,6.310641978,8.849575948,9.151457903,8.482888292,3.372042523,9.071454315,5.187010629,Case,0.73514203499554,Case
9.966890833,4.412301981,9.380747247,6.544752277,14.84315657,5.997264482,4.171293882,8.717486812,8.243243724,3.881787265,12.30758596,8.717486812,6.384287605,9.380747247,9.801974683,9.183537478,5.235424219,7.767144699,3.033790358,Case,0.785255708324387,Case
10.47754362,5.272922059,9.255778457,10.37878558,14.12644063,9.528656382,4.471751008,7.195263791,8.242231925,5.170195757,11.82693064,8.439538125,6.118713852,9.255778457,7.982106562,5.458734122,5.048048648,7.712842172,6.204390677,Control,0.36160663065564,Control
